1.3500,0.3905, 0.4879, 0.0304, 0.0413, 1.0471, 1.3852, 0.1531, 1.2911, 0.4136, 4.1088, 0.0205, 0.0043, 0.2056, 0.4049, 0.0845, 0.3142, 0.0655
1.3800,0.4150, 0.4927, 0.0324, 0.0418, 1.1154, 1.3995, 0.2249, 1.3104, 0.4883, 4.1219, 0.0239, 0.0050, 0.2062, 0.4771, 0.0996, 0.3175, 0.0664
1.4100,0.4150, 0.4927, 0.0334, 0.0420, 1.1095, 1.3980, 0.2886, 1.3231, 0.5533, 4.1202, 0.0255, 0.0053, 0.2061, 0.5416, 0.1132, 0.3191, 0.0667
1.4400,0.4397, 0.4964, 0.0343, 0.0421, 1.1785, 1.4086, 0.2761, 1.3203, 0.5403, 4.1196, 0.0264, 0.0055, 0.2060, 0.5289, 0.1105, 0.3201, 0.0669
1.4700,0.4397, 0.4964, 0.0353, 0.0423, 1.1757, 1.4082, 0.3497, 1.3318, 0.6147, 4.1071, 0.0283, 0.0059, 0.2057, 0.6017, 0.1257, 0.3219, 0.0672
1.5000,0.4646, 0.4987, 0.0363, 0.0424, 1.2450, 1.4151, 0.3392, 1.3301, 0.6034, 4.1096, 0.0295, 0.0062, 0.2055, 0.5906, 0.1231, 0.3232, 0.0674
1.5300,0.4896, 0.4999, 0.0384, 0.0425, 1.3145, 1.4184, 0.4130, 1.3376, 0.6772, 4.0839, 0.0313, 0.0065, 0.2048, 0.6630, 0.1382, 0.3251, 0.0676
1.5600,0.4896, 0.4999, 0.0393, 0.0425, 1.3085, 1.4179, 0.4832, 1.3407, 0.7428, 4.0541, 0.0365, 0.0075, 0.2026, 0.7277, 0.1493, 0.3303, 0.0678
1.5900,0.5146, 0.4998, 0.0403, 0.0425, 1.3782, 1.4175, 0.4647, 1.3395, 0.7248, 4.0616, 0.0355, 0.0073, 0.2031, 0.7100, 0.1461, 0.3293, 0.0678
1.6200,0.5146, 0.4998, 0.0413, 0.0425, 1.3755, 1.4175, 0.5400, 1.3391, 0.7958, 4.0159, 0.0391, 0.0080, 0.2006, 0.7799, 0.1585, 0.3331, 0.0677
1.6500,0.5396, 0.4984, 0.0423, 0.0425, 1.4449, 1.4133, 0.5294, 1.3393, 0.7859, 4.0227, 0.0385, 0.0078, 0.2011, 0.7701, 0.1569, 0.3325, 0.0678
1.6800,0.5644, 0.4958, 0.0444, 0.0423, 1.5141, 1.4054, 0.6035, 1.3348, 0.8542, 3.9671, 0.0420, 0.0084, 0.1981, 0.8375, 0.1679, 0.3361, 0.0675
1.7100,0.5644, 0.4958, 0.0453, 0.0422, 1.5081, 1.4060, 0.6682, 1.3273, 0.9166, 3.8986, 0.0449, 0.0090, 0.1949, 0.8990, 0.1791, 0.3393, 0.0671
1.7400,0.5891, 0.4920, 0.0463, 0.0420, 1.5770, 1.3944, 0.6560, 1.3288, 0.9016, 3.9203, 0.0445, 0.0088, 0.1957, 0.8844, 0.1751, 0.3388, 0.0671
1.7700,0.5891, 0.4920, 0.0473, 0.0418, 1.5743, 1.3950, 0.7296, 1.3164, 0.9720, 3.8302, 0.0477, 0.0094, 0.1915, 0.9538, 0.1872, 0.3422, 0.0665
1.8000,0.6136, 0.4869, 0.0482, 0.0416, 1.6424, 1.3798, 0.7193, 1.3185, 0.9580, 3.8561, 0.0472, 0.0092, 0.1925, 0.9404, 0.1830, 0.3417, 0.0666
1.8300,0.6378, 0.4806, 0.0503, 0.0411, 1.7097, 1.3610, 0.7921, 1.3022, 1.0269, 3.7543, 0.0504, 0.0098, 0.1877, 1.0084, 0.1942, 0.3451, 0.0658
1.8600,0.6378, 0.4806, 0.0512, 0.0409, 1.7038, 1.3625, 0.8550, 1.2846, 1.0807, 3.6719, 0.0516, 0.0098, 0.1861, 1.0615, 0.2026, 0.3464, 0.0653
1.8900,0.6616, 0.4732, 0.0521, 0.0405, 1.7703, 1.3401, 0.8429, 1.2882, 1.0640, 3.7088, 0.0523, 0.0097, 0.1854, 1.0459, 0.1952, 0.3472, 0.0651
1.9200,0.6616, 0.4732, 0.0531, 0.0402, 1.7676, 1.3411, 0.9145, 1.2641, 1.1316, 3.5806, 0.0540, 0.0101, 0.1821, 1.1122, 0.2083, 0.3490, 0.0644
1.9500,0.6851, 0.4645, 0.0540, 0.0398, 1.8329, 1.3152, 0.9041, 1.2681, 1.1155, 3.6229, 0.0549, 0.0100, 0.1811, 1.0975, 0.1998, 0.3500, 0.0640
1.9800,0.7081, 0.4546, 0.0559, 0.0390, 1.8968, 1.2859, 0.9744, 1.2403, 1.1815, 3.4830, 0.0565, 0.0103, 0.1775, 1.1622, 0.2124, 0.3518, 0.0633
2.0100,0.7081, 0.4546, 0.0568, 0.0386, 1.8912, 1.2885, 1.0336, 1.2131, 1.2282, 3.3854, 0.0605, 0.0106, 0.1693, 1.2101, 0.2099, 0.3562, 0.0611
2.0400,0.7305, 0.4437, 0.0577, 0.0382, 1.9538, 1.2557, 1.0233, 1.2188, 1.2150, 3.4259, 0.0601, 0.0103, 0.1708, 1.1975, 0.2059, 0.3557, 0.0613
